"species","status"
"Bulbophyllum kainochiloides","EN"
"Bulbophyllum latisepalum","EN"
"Bulbophyllum leniae","EN"
"Bulbophyllum leopardinum","LC"
"Bulbophyllum lepanthiflorum","LC"
"Bulbophyllum leptoleucum","LC"
"Bulbophyllum leucothyrsus","LC"
"Bulbophyllum lizae","LC"
"Bulbophyllum macilentum","LC"
"Bulbophyllum macneiceae","LC"
"Bulbophyllum macranthum","LC"
"Bulbophyllum macrorhopalon","LC"
"Bulbophyllum macrourum","LC"
"Bulbophyllum mediocre","EN"
"Bulbophyllum mesodon","LC"
"Bulbophyllum minax","CR"
"Bulbophyllum minutipetalum","LC"
"Bulbophyllum minutissimum","LC"
"Bulbophyllum mischobulbon","LC"
"Bulbophyllum moratii","CR"
"Bulbophyllum multiflorum","VU"
"Bulbophyllum myon","LC"
"Bulbophyllum nigericum","EN"
"Bulbophyllum octarrhenipetalum","LC"
"Bulbophyllum oliganthum","LC"
"Bulbophyllum olivinum","LC"
"Bulbophyllum oreodoxa","LC"
"Bulbophyllum ortalis","LC"
"Bulbophyllum pachytelos","LC"
"Bulbophyllum paleiferum","EN"
"Bulbophyllum pandanetorum","EN"
"Bulbophyllum patella","LC"
"Bulbophyllum peltopus","LC"
"Bulbophyllum peyrotii","VU"
"Bulbophyllum phormion","LC"
"Bulbophyllum pidacanthum","LC"
"Bulbophyllum porphyrostachys","EN"
"Bulbophyllum posticum","LC"
"Bulbophyllum quasimodo","LC"
"Bulbophyllum radicans","LC"
"Bulbophyllum reevei","LC"
"Bulbophyllum regnellii","LC"
"Bulbophyllum renkinianum","EN"
"Bulbophyllum restrepia","EN"
"Bulbophyllum rhodoleucum","LC"
"Bulbophyllum rubrolabellum","EN"
"Bulbophyllum rubrum","EN"
"Bulbophyllum sandrangatense","VU"
"Bulbophyllum sceliphron","LC"
"Bulbophyllum scopa","LC"
"Bulbophyllum scutiferum","LC"
"Bulbophyllum simile","LC"
"Bulbophyllum stipulaceum","LC"
"Bulbophyllum subligaculiferum","CR"
"Bulbophyllum subpatulum","LC"
"Bulbophyllum sulfureum","EN"
"Bulbophyllum tampoketsense","CR"
"Bulbophyllum tarantula","NT"
"Bulbophyllum thelantyx","VU"
"Bulbophyllum tinekeae","LC"
"Bulbophyllum tokioi","EN"
"Bulbophyllum trachypus","LC"
"Bulbophyllum trifilum","LC"
"Bulbophyllum trirhopalon","LC"
"Bulbophyllum uroplatoides","EN"
"Bulbophyllum xanthochlamys","LC"
"Bulbophyllum zaratananae","EN"
"Bulleyia yunnanensis","LC"
"Caladenia brownii","LC"
"Caladenia catenata","LC"
"Caladenia citrina","LC"
"Caladenia cracens","LC"
"Caladenia dimorpha","LC"
"Caladenia dundasiae","LC"
"Caladenia hastata","LC"
"Caladenia incensa","LC"
"Caladenia mesocera","LC"
"Caladenia radialis","LC"
"Caladenia radiata","LC"
"Caladenia splendens","LC"
"Calanthe caulescens","LC"
"Calanthe ecallosa","EN"
"Calanthe fargesii","EN"
"Calanthe madagascariensis","EN"
"Calanthe versteegii","LC"
"Calopogon multiflorus","LC"
"Calopogon tuberosus","LC"
"Campylocentrum tyrridion","LC"
"Catasetum barbatum","LC"
"Catasetum tuberculatum","LC"
"Ceratostylis anceps","LC"
"Ceratostylis micrantha","NT"
"Chamorchis alpina","LC"
"Changnienia amoena","EN"
"Cheirostylis bidentata","LC"
"Cheirostylis notialis","LC"
"Claderia viridiflora","LC"
"Cleistes ionoglossa","LC"
"Cochleanthes trinitatis","EN"
"Coelogyne foerstermannii","LC"
"Coelogyne rigida","LC"
"Conchidium pusillum","EN"
"Corallorhiza bentleyi","LC"
"Corybas dienemus","CR"
"Corybas gastrosiphon","LC"
"Corycium flanaganii","EN"
"Crepidium kabense","EN"
"Crepidium quadridens","LC"
"Cribbia pendula","EN"
"Cribbia thomensis","LC"
"Cryptopus brachiatus","EN"
"Cryptopus dissectus","CR"
"Cryptopus paniculatus","EN"
"Cyclopogon longibracteatus","LC"
"Cymbidium tracyanum","LC"
"Cynorkis ambondrombensis","CR"
"Cynorkis aphylla","EN"
"Cynorkis aurantiaca","EN"
"Cynorkis bimaculata","CR"
"Cynorkis buchwaldiana","EN"
"Cynorkis cuneilabia","CR"
"Cynorkis elata","EN"
"Cynorkis formosa","EN"
"Cynorkis gabonensis","EN"
"Cynorkis gibbosa","LC"
"Cynorkis gigas","LC"
"Cynorkis globifera","EN"
"Cynorkis gymnochiloides","CR"
"Cynorkis henrici","CR"
"Cynorkis humbertii","CR"
"Cynorkis lindleyana","EN"
"Cynorkis marojejyensis","CR"
"Cynorkis monadenia","CR"
"Cynorkis muscicola","CR"
"Cynorkis perrieri","CR"
"Cynorkis peyrotii","EN"
"Cynorkis pinguicularioides","CR"
"Cynorkis pleistadenia","EN"
"Cynorkis pseudorolfei","EN"
"Cynorkis purpurea","LC"
"Cynorkis quinqueloba","EN"
"Cynorkis rolfei","CR"
"Cynorkis rungweensis","EN"
"Cynorkis sacculata","CR"
"Cynorkis sambiranoensis","EN"
"Cynorkis stolonifera","EN"
"Cynorkis sylvatica","CR"
"Cynorkis tenerrima","CR"
"Cynorkis tristis","CR"
"Cynorkis uncata","EN"
"Cynorkis zaratananae","CR"
"Cypripedium acaule","LC"
"Cypripedium arietinum","LC"
"Cypripedium bardolphianum","EN"
"Cypripedium calceolus","LC"
"Cypripedium calcicola","VU"
"Cypripedium californicum","EN"
"Cypripedium candidum","EN"
"Cypripedium cordigerum","LC"
"Cypripedium debile","LC"
"Cypripedium elegans","LC"
"Cypripedium fargesii","EN"
"Cypripedium farreri","EN"
"Cypripedium fasciculatum","LC"
"Cypripedium fasciolatum","LC"
"Cypripedium flavum","EN"
"Cypripedium formosanum","EN"
"Cypripedium forrestii","EN"
"Cypripedium franchetii","EN"
"Cypripedium guttatum","LC"
"Cypripedium henryi","LC"
"Cypripedium himalaicum","EN"
"Cypripedium irapeanum","LC"
"Cypripedium japonicum","EN"
"Cypripedium kentuckiense","LC"
"Cypripedium lichiangense","EN"
"Cypripedium ludlowii","LC"
"Cypripedium macranthos","LC"
"Cypripedium margaritaceum","EN"
"Cypripedium molle","LC"
"Cypripedium montanum","LC"
"Cypripedium palangshanense","EN"
"Cypripedium parviflorum","LC"
"Cypripedium passerinum","LC"
"Cypripedium plectrochilum","EN"
"Cypripedium reginae","LC"
"Cypripedium segawae","LC"
"Cypripedium shanxiense","LC"
"Cypripedium taibaiense","LC"
"Cypripedium tibeticum","EN"
"Cypripedium wardii","LC"
"Cypripedium yatabeanum","LC"
"Cypripedium yunnanense","EN"
"Cyrtochilum halteratum","LC"
"Cyrtopodium brandonianum","LC"
"Cyrtorchis glaucifolia","EN"
"Dactylorhiza baumanniana","EN"
"Dactylorhiza cordigera","LC"
"Dactylorhiza elata","LC"
"Dactylorhiza euxina","LC"
"Dactylorhiza foliosa","LC"
"Dactylorhiza kalopissii","LC"
"Dactylorhiza lapponica","LC"
"Dactylorhiza sambucina","LC"
"Dactylorhiza urvilleana","LC"
"Dendrobium aberrans","LC"
"Dendrobium alexandrae","NT"
"Dendrobium aloifolium","LC"
"Dendrobium amphigenyum","LC"
"Dendrobium aphyllum","EN"
"Dendrobium archipelagense","LC"
"Dendrobium armeniacum","LC"
"Dendrobium atroviolaceum","LC"
"Dendrobium bensoniae","LC"
"Dendrobium brevicaule","LC"
"Dendrobium bulbophylloides","LC"
"Dendrobium cochliodes","LC"
"Dendrobium crassilabium","LC"
"Dendrobium crispilinguum","LC"
"Dendrobium cruttwellii","LC"
"Dendrobium cuthbertsonii","LC"
"Dendrobium cyanocentrum","LC"
"Dendrobium dekockii","LC"
"Dendrobium dendrocolloides","LC"
"Dendrobium dissitifolium","LC"
"Dendrobium engae","LC"
"Dendrobium eximium","LC"
"Dendrobium finisterrae","LC"
"Dendrobium forbesii","LC"
"Dendrobium geotropum","EN"
"Dendrobium habbemense","LC"
"Dendrobium hamiferum","LC"
"Dendrobium helix","LC"
"Dendrobium hellwigianum","LC"
"Dendrobium incurvum","EN"
"Dendrobium kauldorumii","LC"
"Dendrobium lancifolium","LC"
"Dendrobium lancilabium","LC"
"Dendrobium lasianthera","LC"
"Dendrobium leptocladum","EN"
"Dendrobium leucohybos","LC"
"Dendrobium lineale","LC"
"Dendrobium litorale","LC"
"Dendrobium lohohense","EN"
"Dendrobium margaretiae","LC"
"Dendrobium mayandyi","LC"
"Dendrobium melinanthum","LC"
"Dendrobium merrillii","LC"
"Dendrobium minutiflorum","EN"
"Dendrobium nardoides","LC"
"Dendrobium otaguroanum","LC"
"Dendrobium poneroides","LC"
"Dendrobium putnamii","LC"
"Dendrobium rigidifolium","LC"
"Dendrobium rupestre","LC"
"Dendrobium simplex","LC"
"Dendrobium subuliferum","LC"
"Dendrobium sulphureum","LC"
"Dendrobium tangerinum","LC"
"Dendrobium tapiniense","LC"
"Dendrobium terrestre","LC"
"Dendrobium williamsianum","LC"
"Dendrobium wisselense","LC"
"Dendrochilum foxworthyi","LC"
"Dendrochilum gracile","LC"
"Dendrochilum imitator","LC"
"Dendrochilum loheri","EN"
"Dendrochilum longipedicellatum","LC"
"Dendrochilum tuberculatum","EN"
"Didymoplexis africana","EN"
"Disa bodkinii","LC"
"Disa chimanimaniensis","LC"
"Disa erubescens","LC"
"Disa extinctoria","NT"
"Disa thodei","LC"
"Disa walleri","LC"
"Disperis aphylla","LC"
"Disperis bosseri","CR"
"Disperis ciliata","CR"
"Disperis egregia","EN"
"Disperis elaphoceras","CR"
"Disperis erucifera","EN"
"Disperis kamerunensis","EN"
"Disperis kerstenii","EN"
"Disperis lanceolata","EN"
"Disperis majungensis","EN"
"Disperis masoalensis","EN"
"Disperis mildbraedii","EN"
"Disperis nitida","EN"
"Diuris byronensis","CR"
"Dracula ripleyana","EN"
"Dryadella minuscula","LC"
"Elleanthus oliganthus","LC"
"Encyclia kingsii","EN"
"Encyclia osmantha","LC"
"Encyclia phoenicea","LC"
"Encyclia spatella","LC"
"Epidendrum anthoceros","LC"
"Epidendrum capricornu","LC"
"Epidendrum carnevalii","LC"
"Epidendrum criniferum","LC"
"Epidendrum diothonaeoides","LC"
"Epidendrum geminiflorum","LC"
"Epidendrum gentryi","LC"
"Epidendrum hombersleyi","LC"
"Epidendrum microphyllum","LC"
"Epidendrum oerstedii","LC"
"Epidendrum proligerum","LC"
"Epidendrum ramosum","LC"
"Epidendrum syringothyrsus","LC"
"Epidendrum tigriphyllum","LC"
"Epipactis albensis","LC"
"Epipactis gigantea","LC"
"Epipactis greuteri","LC"
"Epipactis leptochila","LC"
"Epipactis muelleri","LC"
"Epipactis nordeniorum","LC"
"Epipactis palustris","LC"
"Epipactis phyllanthes","LC"
"Epipactis placentina","LC"
"Epipactis purpurata","LC"
"Epipactis troodi","LC"
"Epipactis veratrifolia","LC"
"Eria bidupensis","EN"
"Eria carinata","LC"
"Erythrodes blumei","LC"
"Erythrorchis altissima","LC"
"Eulophia coddii","LC"
"Eulophia fernandeziana","EN"
"Eulophia filifolia","EN"
"Eulophia grandidieri","CR"
"Eulophia katangensis","LC"
"Eulophia mangenotiana","CR"
"Eulophia nervosa","CR"
"Eulophia ramosa","LC"
"Eulophia reticulata","LC"
"Eulophia speciosa","LC"
"Galeottia fimbriata","LC"
"Gastrochilus calceolaris","LC"
"Gastrodia africana","EN"
"Gastrodia elata","LC"
"Gastrorchis tuberculosa","EN"
"Genyorchis platybulbon","LC"
"Geodorum recurvum","LC"
"Glomera compressa","LC"
"Glomera oligantha","LC"
"Glomera uniflora","LC"
"Gomesa sessilis","EN"
"Gomesa silvana","EN"
"Gonatostylis vieillardii","LC"
"Gongora arcuata","LC"
"Gongora portentosa","LC"
"Goodyera flaccida","CR"
"Goodyera macrophylla","CR"
"Goodyera perrieri","EN"
"Graphorkis medemiae","CR"
"Grosourdya quinquelobata","LC"
"Gymnadenia crassinervis","NT"
"Gymnadenia frivaldii","VU"
"Gymnadenia odoratissima","LC"
"Gymnadenia rhellicani","LC"
"Gymnadenia runei","LC"
"Habenaria armatissima","LC"
"Habenaria backeri","LC"
"Habenaria batesii","EN"
"Habenaria delavayi","LC"
"Habenaria dusenii","LC"
"Habenaria finetiana","LC"
"Habenaria fordii","LC"
"Habenaria glazioviana","LC"
"Habenaria holotricha","EN"
"Habenaria isoantha","EN"
"Habenaria jacobii","EN"
"Habenaria jaegeri","EN"
"Habenaria leptoloba","EN"
"Habenaria leucoceras","EN"
"Habenaria macrostele","LC"
"Habenaria mairei","EN"
"Habenaria maitlandii","EN"
"Habenaria microceras","EN"
"Habenaria monorrhiza","LC"
"Habenaria mossii","EN"
"Habenaria nigrescens","LC"
"Habenaria obovata","EN"
"Habenaria parviflora","LC"
"Habenaria plectromaniaca","VU"
"Habenaria pleiophylla","LC"
"Habenaria retroflexa","LC"
"Habenaria richardsiae","EN"
"Habenaria siamensis","VU"
"Habenaria socotrana","LC"
"Habenaria stylites","EN"
"Habenaria supplicans","LC"
"Habenaria thomana","EN"
"Habenaria tianae","EN"
"Habenaria tridactylites","LC"
"Habenaria virens","LC"
"Hammarbya paludosa","LC"
"Helonoma bifida","LC"
"Hemipilia flabellata","EN"
"Hemipilia forrestii","EN"
"Hemipilia henryi","EN"
"Hemipilia limprichtii","LC"
"Herminium ophioglossoides","EN"
"Hetaeria heterosepala","EN"
"Hexalectris revoluta","LC"
"Hexalectris warnockii","LC"
"Himantoglossum adriaticum","LC"
"Himantoglossum metlesicsianum","EN"
"Holcoglossum quasipinifolium","EN"
"Holothrix filicornis","LC"
"Holothrix socotrana","LC"
"Huntleya burtii","LC"
"Huntleya vargasii","LC"
"Isotria medeoloides","LC"
"Jumellea anjouanensis","EN"
"Jumellea stenophylla","EN"
"Lankesterella gnomus","LC"
"Leochilus leochilinus","LC"
"Lepanthes binaria","EN"
"Lepanthes lindleyana","LC"
"Lepanthes mucronata","LC"
"Lepanthes prolifera","LC"
"Lepanthes sinuosa","LC"
"Liparis ambohimangana","CR"
"Liparis bautingensis","EN"
"Liparis bulbophylloides","EN"
"Liparis glaucescens","EN"
"Liparis goodyeroides","LC"
"Liparis henrici","CR"
"Liparis longicaulis","EN"
"Liparis longipetala","EN"
"Liparis petelotii","LC"
"Liparis philippinensis","LC"
"Liparis puncticulata","VU"
"Liparis swenssonii","LC"
"Lueddemannia pescatorei","LC"
"Macradenia paraensis","LC"
"Malaxis bayardii","LC"
"Malaxis brachystachys","LC"
"Malaxis javesiae","LC"
"Malaxis lepanthiflora","LC"
"Malaxis muscifera","EN"
"Malaxis wendtii","LC"
"Masdevallia notosibirica","LC"
"Masdevallia strumifera","LC"
"Maxillaria angustisegmenta","LC"
"Microcoelia bulbocalcarata","LC"
"Myrmecophila thomsoniana","EN"
"Mystacidium nguruense","CR"
"Mystacidium pulchellum","EN"
"Neobolusia ciliata","EN"
"Neottia acuminata","LC"
"Neottia cordata","LC"
"Neottia nidus-avis","LC"
"Oeceoclades maculata","LC"
"Oeonia brauniana","EN"
"Oligophyton drummondii","LC"
"Oncidium dactyliferum","LC"
"Oncidium ensatum","LC"
"Oncidium hastilabium","LC"
"Oncidium planilabre","LC"
"Ophrys argolica","LC"
"Ophrys atlantica","LC"
"Ophrys bertolonii","LC"
"Ophrys insectifera","LC"
"Ophrys kotschyi","LC"
"Ophrys lunulata","LC"
"Orchis brancifortii","LC"
"Orchis laeta","EN"
"Orchis pauciflora","LC"
"Orchis quadripunctata","LC"
"Orchis sitiaca","VU"
"Oreorchis oligantha","EN"
"Orleanesia amazonica","LC"
"Pachyplectron arifolium","LC"
"Palmorchis imuyaensis","EN"
"Palmorchis trilobulata","LC"
"Panisea yunnanensis","EN"
"Paphiopedilum appletonianum","EN"
"Paphiopedilum armeniacum","EN"
"Paphiopedilum barbigerum","LC"
"Paphiopedilum bellatulum","LC"
"Paphiopedilum bullenianum","EN"
"Paphiopedilum concolor","EN"
"Paphiopedilum dianthum","EN"
"Paphiopedilum emersonii","LC"
"Paphiopedilum glanduliferum","EN"
"Paphiopedilum godefroyae","EN"
"Paphiopedilum gratrixianum","EN"
"Paphiopedilum hangianum","EN"
"Paphiopedilum haynaldianum","EN"
"Paphiopedilum helenae","EN"
"Paphiopedilum henryanum","EN"
"Paphiopedilum hirsutissimum","EN"
"Paphiopedilum hookerae","EN"
"Paphiopedilum insigne","EN"
"Paphiopedilum javanicum","LC"
"Paphiopedilum lowii","EN"
"Paphiopedilum malipoense","EN"
"Paphiopedilum micranthum","CR"
"Paphiopedilum niveum","EN"
"Paphiopedilum parishii","CR"
"Paphiopedilum purpuratum","EN"
"Paphiopedilum rothschildianum","LC"
"Paphiopedilum sanderianum","LC"
"Paphiopedilum schoseri","EN"
"Paphiopedilum stonei","EN"
"Paphiopedilum supardii","CR"
"Paphiopedilum tonsum","EN"
"Paphiopedilum victoria-regina","CR"
"Paphiopedilum vietnamense","EN"
"Paphiopedilum villosum","VU"
"Paphiopedilum violascens","EN"
"Paphiopedilum wilhelminae","LC"
"Pedilochilus papuanus","LC"
"Pelexia orthosepala","LC"
"Peristylus aristatus","LC"
"Phalaenopsis violacea","VU"
"Pholidota camelostalix","LC"
"Pholidota chinensis","EN"
"Pholidota globosa","LC"
"Phragmipedium besseae","EN"
"Phragmipedium boissierianum","LC"
"Phragmipedium caricinum","LC"
"Phragmipedium caudatum","LC"
"Phragmipedium hirtzii","LC"
"Phragmipedium humboldtii","LC"
"Phragmipedium klotzschianum","LC"
"Phragmipedium lindenii","LC"
"Phragmipedium lindleyanum","LC"
"Phragmipedium longifolium","LC"
"Phragmipedium pearcei","LC"
"Phragmipedium sargentianum","LC"
"Phragmipedium schlimii","LC"
"Phragmipedium vittatum","EN"
"Phragmipedium warszewiczianum","VU"
"Phreatia plantaginifolia","LC"
"Physoceras boryanum","EN"
"Pinalia fitzalanii","LC"
"Platanthera algeriensis","LC"
"Platanthera blephariglottis","LC"
"Platanthera chapmanii","VU"
"Platanthera chorisiana","LC"
"Platanthera clavellata","LC"
"Platanthera finetiana","LC"
"Platanthera huronensis","LC"
"Platanthera hyperborea","LC"
"Platanthera integrilabia","LC"
"Platanthera leucophaea","EN"
"Platanthera micrantha","EN"
"Platanthera oreophila","LC"
"Platanthera praeclara","EN"
"Platanthera tipuloides","LC"
"Platanthera yadonii","LC"
"Platycoryne mediocris","LC"
"Platylepis grandiflora","LC"
"Platystele minimiflora","LC"
"Pleione chunii","EN"
"Pleione formosana","EN"
"Pleione forrestii","LC"
"Pleurothallis rowleei","LC"
"Plocoglottis borneensis","LC"
"Plocoglottis copelandii","LC"
"Podochilus khasianus","CR"
"Pogonia ophioglossoides","LC"
"Polystachya acuminata","EN"
"Polystachya albescens","LC"
"Polystachya bicalcarata","NT"
"Polystachya caespitifica","EN"
"Polystachya canaliculata","EN"
"Polystachya caudata","EN"
"Polystachya cooperi","LC"
"Polystachya disiformis","EN"
"Polystachya doggettii","LC"
"Polystachya eurygnatha","EN"
"Polystachya fischeri","EN"
"Polystachya geniculata","EN"
"Polystachya gracilenta","VU"
"Polystachya holstii","EN"
"Polystachya isochiloides","EN"
"Polystachya kupensis","LC"
"Polystachya lacroixiana","CR"
"Polystachya laurentii","LC"
"Polystachya longiscapa","EN"
"Polystachya maculata","LC"
"Polystachya mazumbaiensis","EN"
"Polystachya modesta","LC"
"Polystachya nyanzensis","LC"
"Polystachya porphyrochila","EN"
"Polystachya praecipitis","EN"
"Polystachya pudorina","EN"
"Polystachya rugosilabia","CR"
"Polystachya serpentina","EN"
"Polystachya shega","EN"
"Polystachya stauroglossa","LC"
"Polystachya subdiphylla","EN"
"Polystachya subumbellata","LC"
"Polystachya superposita","EN"
"Polystachya teitensis","EN"
"Polystachya tenella","LC"
"Polystachya testuana","CR"
"Polystachya uluguruensis","EN"
"Polystachya undulata","LC"
"Polystachya valentina","EN"
"Polystachya victoriae","CR"
"Polystachya woosnamii","VU"
"Polystachya xerophila","EN"
"Pomatocalpa maculosum","LC"
"Porroglossum muscosum","LC"
"Prasophyllum favonium","LC"
"Prasophyllum giganteum","LC"
"Prasophyllum mimulum","LC"
"Prescottia lojana","LC"
"Psychilis macconnelliae","LC"
"Psychilis olivacea","LC"
"Pterostylis acuminata","LC"
"Pterostylis erecta","LC"
"Pterostylis hispidula","LC"
"Pterostylis humilis","LC"
"Pterostylis mutica","LC"
"Pterostylis praetermissa","LC"
"Pterostylis squamata","LC"
"Restrepia trichoglossa","LC"
"Rhipidoglossum bilobatum","LC"
"Rhipidoglossum globulosocalcaratum","LC"
"Rhipidoglossum polydactylum","LC"
"Sarcochilus falcatus","LC"
"Satyrium ecalcaratum","EN"
"Satyrium flavum","CR"
"Satyrium trinerve","EN"
"Scaphyglottis sickii","EN"
"Schizochilus lepidus","EN"
"Selenipedium aequinoctiale","EN"
"Selenipedium chica","EN"
"Selenipedium palmifolium","LC"
"Selenipedium steyermarkii","EN"
"Serapias neglecta","NT"
"Serapias nurrica","LC"
"Serapias perez-chiscanoi","LC"
"Sirhookera lanceolata","LC"
"Skeptrostachys arechavaletanii","LC"
"Sobralia stenophylla","LC"
"Spathoglottis petri","LC"
"Specklinia brighamii","LC"
"Specklinia corniculata","LC"
"Specklinia picta","LC"
"Spiranthes brevilabris","EN"
"Spiranthes casei","LC"
"Spiranthes diluvialis","LC"
"Spiranthes infernalis","LC"
"Spiranthes romanzoffiana","LC"
"Spiranthes sinensis","LC"
"Spiranthes torta","LC"
"Stelis immersa","LC"
"Stelis ruprechtiana","LC"
"Stelis tenuilabris","LC"
"Stolzia angustifolia","EN"
"Stolzia atrorubra","EN"
"Stolzia christopheri","EN"
"Stolzia leedalii","EN"
"Stolzia moniliformis","EN"
"Stolzia oligantha","EN"
"Stolzia viridis","EN"
"Taeniophyllum gracillimum","LC"
"Telipogon biolleyi","LC"
