"species","status"
"Thelymitra cyanea","LC"
"Thelymitra papuana","LC"
"Tolumnia prionochila","NT"
"Tolumnia variegata","LC"
"Triceratorhynchus viridiflorus","EN"
"Trichoglottis smithii","LC"
"Trichoglottis tenuis","EN"
"Trichoglottis winkleri","LC"
"Trichopilia marginata","LC"
"Trichopilia turialbae","LC"
"Trichotosia mollicaulis","LC"
"Tridactyle brevifolia","EN"
"Tridactyle cruciformis","EN"
"Tridactyle flabellata","LC"
"Tridactyle minuta","EN"
"Tridactyle phaeocephala","LC"
"Tridactyle sarcodantha","CR"
"Tridactyle stevartiana","EN"
"Tridactyle tanneri","EN"
"Triphora yucatanensis","EN"
"Tropidia saprophytica","LC"
"Tylostigma filiforme","EN"
"Tylostigma herminioides","CR"
"Tylostigma hildebrandtii","CR"
"Tylostigma madagascariense","EN"
"Tylostigma nigrescens","CR"
"Vanda hindsii","LC"
"Vanda scandens","EN"
"Vanda tessellata","LC"
"Vanilla cribbiana","LC"
"Vanilla hartii","LC"
"Vanilla inodora","EN"
"Vanilla insignis","EN"
"Vanilla odorata","LC"
"Vanilla phaeantha","LC"
"Vanilla planifolia","EN"
"Vanilla pompona","EN"
"Yoania japonica","LC"
"Zeuxine amboinensis","LC"
"Zeuxine odorata","LC"
"Zeuxine strateumatica","LC"
"Zygopetalum crinitum","LC"
